transaction_date,name,type,notional,trade_price
2021-09-15,Asset473,SELL,3500000.0,98.49
2021-09-15,Asset65,SELL,2000000.0,98.53
2021-09-15,Asset158,SELL,1000000.0,98.54
,Asset26,SELL,2000000.0,98.53
2021-09-15,Asset204,BUY,3000000.0,98.56
2021-09-15,Asset4,BUY,1500000.0,98.55
2021-09-15,Asset326,,1000000.0,98.51
2021-09-15,Asset233,BUY,1000000.0,98.54
2021-09-15,Asset144,BUY,2000000.0,98.52
2021-09-15,,BUY,3500000.0,98.54
2021-09-15,Asset431,SELL,2000000.0,98.54
2021-09-15,Asset468,SELL,1000000.0,98.56
2021-09-15,Asset36,SELL,2000000.0,98.57
2021-09-15,Asset105,SELL,3000000.0,98.55
2021-09-15,Asset469,BUY,3500000.0,98.54
2021-09-15,Asset29,BUY,3500000.0,98.52
2021-09-15,Asset257,SELL,1000000.0,98.56
2021-09-15,Asset172,SELL,1500000.0,98.53
2021-09-15,Asset95,SELL,2000000.0,98.53
2021-09-15,Asset310,SELL,1500000.0,98.54
2021-09-15,Asset416,SELL,2000000.0,98.53
2021-09-15,Asset411,BUY,1500000.0,98.56
2021-09-15,Asset182,SELL,1000000.0,98.55
2021-09-15,Asset168,BUY,1500000.0,98.55
2021-09-15,Asset339,SELL,1500000.0,98.55
2021-09-15,Asset328,BUY,2000000.0,98.58
2021-09-15,Asset331,BUY,3000000.0,98.53
2021-09-15,Asset98,SELL,1000000.0,98.55
2021-09-15,Asset2,SELL,1500000.0,98.55
2021-09-15,Asset328,BUY,2000000.0,98.56
2021-09-15,Asset314,BUY,1500000.0,98.56
2021-09-15,Asset217,SELL,,98.55
2021-09-15,Asset450,BUY,3000000.0,98.54
2021-09-16,Asset305,BUY,2000000.0,98.57
2021-09-16,Asset29,BUY,1500000.0,98.55
2021-09-16,Asset384,BUY,500000.0,98.58
2021-09-16,Asset499,SELL,2000000.0,98.58
2021-09-16,Asset215,BUY,1500000.0,98.57
2021-09-16,Asset391,SELL,2000000.0,98.56
2021-09-16,Asset478,BUY,1000000.0,98.59
2021-09-16,Asset496,SELL,1500000.0,98.55
2021-09-16,Asset38,SELL,2000000.0,98.54
2021-09-16,Asset99,BUY,1500000.0,98.58
2021-09-16,Asset102,SELL,1500000.0,98.56
2021-09-16,Asset484,BUY,1500000.0,98.58
2021-09-16,Asset481,SELL,3000000.0,98.52
2021-09-16,Asset245,BUY,1500000.0,98.58
2021-09-16,Asset285,BUY,250000.0,98.55
2021-09-16,Asset199,SELL,2000000.0,98.56
2021-09-16,Asset361,BUY,1500000.0,98.57
,Asset79,BUY,,98.58
,Asset105,SELL,1500000.0,98.59
2021-09-16,Asset339,SELL,2000000.0,98.57
,Asset83,BUY,1000000.0,98.58
2021-09-16,Asset446,SELL,1500000.0,98.57
2021-09-16,Asset490,SELL,1500000.0,98.56
2021-09-16,Asset92,BUY,3000000.0,98.57
2021-09-16,Asset10,SELL,3500000.0,98.56
2021-09-16,Asset390,SELL,1000000.0,98.56
2021-09-16,Asset474,BUY,1500000.0,98.55
2021-09-16,Asset203,SELL,2000000.0,98.58
2021-09-16,Asset437,BUY,500000.0,98.58
2021-09-16,Asset50,SELL,2000000.0,98.55
2021-09-16,Asset209,SELL,1500000.0,98.55
2021-09-16,Asset20,SELL,3500000.0,98.56
2021-09-16,Asset341,BUY,1500000.0,98.56
2021-09-16,Asset31,BUY,1000000.0,98.56
2021-09-16,Asset211,SELL,3000000.0,98.55
2021-09-16,Asset418,SELL,2000000.0,98.57
,Asset216,SELL,1500000.0,98.56
2021-09-16,Asset235,SELL,2000000.0,98.55
2021-09-16,Asset291,SELL,1500000.0,98.56
2021-09-16,Asset245,SELL,2000000.0,98.56
2021-09-16,,BUY,1000000.0,98.54
2021-09-16,Asset487,BUY,1000000.0,98.61
2021-09-16,Asset58,BUY,1500000.0,98.56
2021-09-16,Asset344,SELL,1000000.0,98.55
2021-09-16,,BUY,3000000.0,98.56
2021-09-16,Asset425,BUY,,98.53
2021-09-16,Asset204,SELL,2000000.0,98.58
2021-09-16,Asset302,BUY,1000000.0,98.57
2021-09-16,Asset329,BUY,2000000.0,98.56
2021-09-16,Asset400,SELL,3500000.0,98.54
2021-09-16,Asset148,BUY,500000.0,98.6
2021-09-16,Asset111,SELL,1500000.0,98.55
2021-09-16,Asset446,SELL,2000000.0,98.58
2021-09-16,Asset423,BUY,2000000.0,98.59
2021-09-16,Asset165,BUY,500000.0,98.57
2021-09-16,Asset190,SELL,3500000.0,98.57
2021-09-16,,BUY,1500000.0,98.54
2021-09-16,Asset394,SELL,1500000.0,98.55
2021-09-16,Asset407,SELL,1000000.0,98.57
2021-09-16,Asset139,BUY,2000000.0,98.53
2021-09-16,Asset188,SELL,2000000.0,98.57
2021-09-16,Asset101,SELL,1000000.0,98.57
2021-09-16,Asset365,BUY,1000000.0,98.51
2021-09-16,Asset480,BUY,1500000.0,98.58
2021-09-16,Asset293,,1500000.0,98.55
2021-09-16,Asset437,BUY,500000.0,98.59
2021-09-16,Asset345,BUY,2000000.0,98.59
2021-09-16,Asset338,SELL,1500000.0,98.56
2021-09-16,Asset382,BUY,1500000.0,98.59
2021-09-16,Asset221,BUY,500000.0,98.56
2021-09-16,Asset115,SELL,3500000.0,98.55
2021-09-16,Asset40,SELL,1000000.0,98.57
2021-09-16,Asset225,SELL,3500000.0,98.56
2021-09-16,Asset236,SELL,3000000.0,98.55
2021-09-16,Asset445,SELL,1500000.0,98.56
2021-09-16,Asset206,SELL,3000000.0,98.56
,Asset430,SELL,1000000.0,98.57
2021-09-16,,SELL,1500000.0,98.53
2021-09-16,Asset38,SELL,1000000.0,98.55
2021-09-16,Asset86,BUY,3500000.0,98.55
2021-09-16,Asset66,SELL,2000000.0,98.54
,Asset480,SELL,1000000.0,98.57
2021-09-16,Asset300,SELL,1500000.0,98.54
2021-09-16,Asset148,SELL,1500000.0,98.56
2021-09-16,Asset496,SELL,1500000.0,98.53
2021-09-16,Asset266,BUY,1500000.0,98.56
2021-09-16,,SELL,1500000.0,98.56
2021-09-16,Asset221,,1500000.0,98.55
2021-09-16,Asset417,SELL,3000000.0,98.56
2021-09-16,Asset480,SELL,3500000.0,98.56
2021-09-16,Asset193,SELL,1500000.0,98.53
2021-09-16,Asset123,,3500000.0,98.58
2021-09-16,Asset250,BUY,3000000.0,98.54
2021-09-16,Asset197,SELL,1500000.0,98.55
2021-09-16,Asset403,SELL,1000000.0,98.55
2021-09-16,Asset402,BUY,1500000.0,98.58
2021-09-16,Asset293,SELL,1000000.0,98.53
2021-09-16,Asset200,SELL,3000000.0,98.56
2021-09-16,Asset191,BUY,2000000.0,98.59
2021-09-16,Asset62,BUY,2000000.0,98.57
2021-09-16,Asset447,BUY,1000000.0,98.57
2021-09-16,Asset337,BUY,1500000.0,98.57
2021-09-16,Asset49,SELL,500000.0,98.57
2021-09-16,Asset396,BUY,500000.0,98.56
2021-09-16,Asset296,BUY,3000000.0,98.58
2021-09-16,Asset489,BUY,3500000.0,98.57
2021-09-16,Asset114,SELL,1000000.0,98.56
,Asset460,BUY,3500000.0,98.56
2021-09-16,Asset181,SELL,1000000.0,98.58
2021-09-16,Asset248,SELL,1000000.0,98.56
2021-09-16,Asset105,SELL,3000000.0,98.58
2021-09-16,Asset194,SELL,1500000.0,98.57
2021-09-16,Asset272,SELL,1500000.0,98.58
2021-09-16,Asset206,,1000000.0,98.57
2021-09-16,Asset98,SELL,1500000.0,98.57
2021-09-16,Asset102,SELL,2000000.0,98.55
2021-09-16,Asset0,SELL,3000000.0,98.55
2021-09-16,Asset269,SELL,1500000.0,98.55
2021-09-16,Asset126,SELL,2000000.0,98.53
2021-09-16,Asset186,SELL,,98.55
2021-09-16,Asset269,BUY,1500000.0,98.56
2021-09-16,Asset158,BUY,2000000.0,98.58
2021-09-16,Asset128,BUY,1000000.0,98.56
2021-09-16,Asset204,SELL,1000000.0,98.57
2021-09-16,Asset486,BUY,1500000.0,98.57
2021-09-16,Asset407,SELL,1000000.0,98.56
2021-09-16,Asset53,BUY,1000000.0,98.57
2021-09-16,Asset20,,1500000.0,98.59
2021-09-16,Asset36,BUY,1500000.0,98.58
,Asset488,SELL,1500000.0,98.55
2021-09-16,Asset275,SELL,500000.0,98.55
2021-09-16,Asset338,BUY,2000000.0,98.57
2021-09-16,Asset142,BUY,1000000.0,98.54
2021-09-17,Asset121,BUY,1500000.0,98.56
2021-09-17,Asset269,SELL,1500000.0,98.56
2021-09-17,Asset357,SELL,1500000.0,98.56
2021-09-17,Asset421,SELL,3500000.0,98.58
2021-09-17,Asset292,SELL,1500000.0,98.56
2021-09-17,Asset188,BUY,3000000.0,98.6
2021-09-17,Asset252,,3000000.0,98.58
2021-09-17,Asset380,,3500000.0,98.55
2021-09-17,Asset475,SELL,1000000.0,98.57
2021-09-17,Asset274,SELL,1000000.0,98.53
2021-09-17,Asset114,BUY,3500000.0,98.57
2021-09-17,Asset110,SELL,3000000.0,98.54
2021-09-17,Asset119,SELL,1500000.0,98.58
2021-09-17,Asset128,BUY,250000.0,98.59
2021-09-17,Asset270,SELL,3000000.0,98.53
2021-09-17,Asset117,SELL,1500000.0,98.58
2021-09-17,Asset114,SELL,1000000.0,98.57
2021-09-17,Asset483,BUY,1000000.0,98.58
,Asset339,SELL,3000000.0,98.56
2021-09-17,Asset256,SELL,3000000.0,98.56
2021-09-17,Asset262,BUY,1000000.0,98.58
2021-09-17,Asset343,SELL,1500000.0,98.54
2021-09-17,Asset247,,1500000.0,98.59
2021-09-17,Asset128,BUY,1000000.0,98.56
2021-09-17,Asset236,SELL,1500000.0,98.56
2021-09-17,Asset404,BUY,1500000.0,98.58
2021-09-17,Asset392,BUY,500000.0,98.62
2021-09-17,Asset122,BUY,3000000.0,98.59
2021-09-17,Asset442,BUY,,98.55
,Asset346,BUY,3000000.0,98.6
,Asset203,SELL,3500000.0,98.56
2021-09-17,Asset365,BUY,1500000.0,98.57
2021-09-17,Asset387,SELL,2000000.0,98.56
2021-09-17,Asset73,BUY,1000000.0,98.59
2021-09-17,Asset8,SELL,250000.0,98.63
2021-09-17,Asset132,BUY,500000.0,98.56
2021-09-17,Asset460,BUY,1500000.0,98.56
2021-09-17,Asset67,BUY,1000000.0,98.58
2021-09-17,Asset134,SELL,1000000.0,98.54
2021-09-17,Asset129,BUY,2000000.0,98.53
2021-09-17,,BUY,3000000.0,98.59
2021-09-17,Asset444,BUY,3500000.0,98.56
2021-09-17,Asset247,SELL,2000000.0,98.6
2021-09-17,Asset142,BUY,1500000.0,98.55
2021-09-17,Asset121,BUY,1000000.0,98.57
2021-09-17,Asset298,BUY,3000000.0,98.58
,Asset433,SELL,2000000.0,98.57
2021-09-17,Asset281,SELL,1000000.0,98.55
2021-09-17,Asset276,BUY,1500000.0,98.59
2021-09-17,Asset124,BUY,1500000.0,98.59
2021-09-17,Asset46,SELL,1500000.0,98.57
2021-09-17,Asset133,BUY,1000000.0,98.57
2021-09-17,Asset274,SELL,1000000.0,98.55
2021-09-17,Asset24,SELL,2000000.0,98.59
2021-09-17,Asset56,BUY,1500000.0,98.62
2021-09-17,Asset392,BUY,2000000.0,98.59
2021-09-17,Asset67,SELL,2000000.0,98.56
2021-09-17,Asset17,BUY,1500000.0,98.6
2021-09-17,Asset399,BUY,1500000.0,98.56
2021-09-17,Asset376,SELL,500000.0,98.56
2021-09-17,Asset409,BUY,1000000.0,98.6
2021-09-17,Asset162,BUY,,98.55
2021-09-17,Asset113,BUY,250000.0,98.61
2021-09-17,Asset21,SELL,3000000.0,98.56
2021-09-17,Asset405,,3000000.0,98.56
2021-09-17,Asset220,SELL,1000000.0,98.59
2021-09-17,Asset492,SELL,1500000.0,98.55
2021-09-17,Asset176,SELL,3000000.0,98.57
2021-09-17,Asset389,BUY,1000000.0,98.57
2021-09-17,Asset350,BUY,1500000.0,98.57
2021-09-17,Asset409,BUY,1500000.0,98.59
2021-09-17,Asset353,BUY,1500000.0,98.54
2021-09-17,Asset61,SELL,2000000.0,98.58
2021-09-17,Asset321,SELL,1500000.0,98.55
2021-09-17,Asset185,BUY,1000000.0,98.58
2021-09-17,Asset120,BUY,500000.0,98.58
2021-09-17,Asset281,,3000000.0,98.54
2021-09-17,Asset349,SELL,2000000.0,98.61
2021-09-17,Asset21,SELL,3000000.0,98.58
2021-09-17,Asset327,BUY,1500000.0,98.59
2021-09-17,Asset312,SELL,3000000.0,98.52
2021-09-17,Asset276,SELL,1000000.0,98.57
2021-09-17,Asset410,SELL,1500000.0,98.57
2021-09-17,Asset116,SELL,2000000.0,98.57
2021-09-17,Asset119,SELL,2000000.0,98.55
2021-09-17,Asset214,BUY,,98.59
2021-09-17,,BUY,3500000.0,98.58
2021-09-17,Asset469,BUY,2000000.0,98.58
2021-09-17,Asset221,BUY,1500000.0,98.54
2021-09-17,Asset495,BUY,2000000.0,98.6
2021-09-17,Asset333,BUY,1500000.0,98.6
2021-09-17,Asset41,SELL,2000000.0,98.58
2021-09-17,Asset370,BUY,1000000.0,98.57
2021-09-17,Asset492,BUY,1500000.0,98.57
2021-09-17,Asset236,SELL,,98.59
2021-09-17,Asset200,BUY,2000000.0,98.59
2021-09-17,Asset475,BUY,2000000.0,98.59
2021-09-17,Asset445,BUY,1000000.0,98.58
2021-09-17,Asset113,BUY,2000000.0,98.58
2021-09-17,Asset250,BUY,1500000.0,98.55
2021-09-17,Asset363,SELL,3000000.0,98.57
2021-09-17,Asset266,SELL,1000000.0,98.56
2021-09-17,Asset35,BUY,1500000.0,98.58
2021-09-17,Asset458,SELL,1500000.0,98.55
2021-09-17,Asset254,SELL,2000000.0,98.55
2021-09-17,Asset255,SELL,2000000.0,98.56
2021-09-17,Asset238,BUY,1500000.0,98.59
2021-09-17,Asset93,BUY,1500000.0,98.56
,Asset181,BUY,1500000.0,98.59
2021-09-17,Asset131,BUY,1000000.0,98.59
2021-09-17,Asset57,BUY,2000000.0,98.55
2021-09-17,Asset14,,3000000.0,98.55
2021-09-17,Asset62,SELL,500000.0,98.58
2021-09-17,Asset214,BUY,1000000.0,98.57
2021-09-17,Asset433,BUY,1500000.0,98.57
2021-09-17,Asset346,BUY,,98.63
2021-09-17,Asset25,SELL,1000000.0,98.53
2021-09-17,Asset432,SELL,3000000.0,98.53
2021-09-17,Asset38,SELL,2000000.0,98.57
2021-09-17,Asset203,SELL,1500000.0,98.56
2021-09-17,Asset330,BUY,3000000.0,98.57
2021-09-17,Asset392,BUY,3000000.0,98.59
2021-09-17,Asset287,BUY,500000.0,98.59
2021-09-17,Asset20,SELL,1500000.0,98.59
2021-09-17,Asset22,SELL,1500000.0,98.59
2021-09-17,Asset12,SELL,3000000.0,98.57
2021-09-17,Asset478,BUY,1000000.0,98.6
2021-09-17,Asset313,BUY,1000000.0,98.58
2021-09-17,Asset28,,1000000.0,98.57
2021-09-17,Asset436,SELL,1500000.0,98.58
,Asset282,SELL,1000000.0,98.57
2021-09-17,Asset123,BUY,2000000.0,98.59
2021-09-17,Asset319,SELL,3500000.0,98.57
2021-09-17,Asset421,BUY,2000000.0,98.59
2021-09-17,Asset124,SELL,3000000.0,98.59
2021-09-17,Asset306,BUY,,98.58
2021-09-17,,SELL,1000000.0,98.56
2021-09-17,Asset282,BUY,1500000.0,98.59
2021-09-17,Asset14,BUY,1500000.0,98.56
2021-09-20,Asset244,SELL,1000000.0,98.5
2021-09-20,Asset424,,3000000.0,98.5
2021-09-20,Asset92,BUY,3500000.0,98.51
2021-09-20,Asset21,BUY,3500000.0,98.49
2021-09-20,Asset492,SELL,3500000.0,98.48
2021-09-20,Asset280,BUY,2000000.0,98.51
2021-09-20,Asset207,SELL,3500000.0,98.5
2021-09-20,,SELL,1500000.0,98.51
2021-09-20,Asset497,SELL,2000000.0,98.5
2021-09-20,Asset133,SELL,3500000.0,98.47
2021-09-20,Asset369,SELL,,98.55
2021-09-20,Asset192,BUY,2000000.0,98.51
2021-09-20,Asset242,BUY,2000000.0,98.52
2021-09-20,Asset320,SELL,3500000.0,98.49
2021-09-20,,BUY,2000000.0,98.51
2021-09-20,Asset91,SELL,1000000.0,98.51
2021-09-20,Asset265,SELL,1500000.0,98.47
2021-09-20,,SELL,3000000.0,98.43
2021-09-20,Asset168,SELL,500000.0,98.51
2021-09-20,Asset245,BUY,1500000.0,98.51
2021-09-20,Asset326,SELL,3000000.0,98.48
2021-09-20,Asset320,BUY,1500000.0,98.51
2021-09-20,Asset398,BUY,1500000.0,98.5
2021-09-20,,BUY,2000000.0,98.51
2021-09-20,Asset418,SELL,1500000.0,98.5
2021-09-20,Asset320,BUY,1000000.0,98.5
2021-09-20,Asset265,SELL,3000000.0,98.45
2021-09-20,Asset358,SELL,1500000.0,98.5
,Asset260,BUY,2000000.0,98.52
2021-09-20,Asset209,SELL,3000000.0,98.48
2021-09-20,Asset485,BUY,1000000.0,98.49
2021-09-20,Asset254,SELL,1500000.0,98.49
2021-09-20,Asset73,BUY,2000000.0,98.52
2021-09-20,Asset366,BUY,1000000.0,98.52
2021-09-20,Asset427,SELL,500000.0,98.5
2021-09-20,Asset363,BUY,1500000.0,98.52
2021-09-20,Asset366,SELL,500000.0,98.49
2021-09-20,Asset237,SELL,2000000.0,98.52
2021-09-20,Asset319,BUY,1000000.0,98.51
2021-09-20,Asset151,BUY,1500000.0,98.53
2021-09-20,Asset90,SELL,1500000.0,98.47
2021-09-20,Asset112,BUY,1000000.0,98.49
2021-09-20,Asset460,BUY,2000000.0,98.49
2021-09-20,Asset427,BUY,3500000.0,98.49
2021-09-20,Asset298,SELL,2000000.0,98.5
,Asset369,SELL,1500000.0,98.52
2021-09-20,Asset358,BUY,3500000.0,98.5
2021-09-20,Asset162,,3000000.0,98.48
2021-09-20,Asset419,BUY,1500000.0,98.52
2021-09-20,Asset276,BUY,3500000.0,98.5
2021-09-20,Asset191,SELL,1000000.0,98.53
2021-09-20,Asset70,BUY,1500000.0,98.5
2021-09-20,Asset233,SELL,3000000.0,98.52
2021-09-20,Asset87,SELL,1000000.0,98.51
2021-09-20,Asset248,SELL,1000000.0,98.5
2021-09-20,Asset30,SELL,3000000.0,98.52
2021-09-20,,BUY,2000000.0,98.5
2021-09-20,Asset496,SELL,3000000.0,98.47
,Asset467,SELL,1500000.0,98.53
2021-09-20,Asset281,BUY,3000000.0,98.45
2021-09-20,Asset480,BUY,3000000.0,98.51
2021-09-20,Asset262,BUY,,98.5
2021-09-20,Asset446,,1500000.0,98.52
2021-09-20,Asset9,BUY,2000000.0,98.49
2021-09-20,Asset174,SELL,1000000.0,98.51
2021-09-20,Asset16,SELL,500000.0,98.5
2021-09-20,Asset407,SELL,2000000.0,98.51
2021-09-20,Asset65,SELL,1500000.0,98.5
2021-09-20,Asset413,BUY,1500000.0,98.51
2021-09-20,Asset174,BUY,1000000.0,98.52
2021-09-20,Asset123,BUY,1000000.0,98.52
2021-09-20,Asset363,BUY,2000000.0,98.52
2021-09-20,,BUY,1000000.0,98.47
2021-09-20,Asset87,SELL,3500000.0,98.51
2021-09-20,Asset323,BUY,1500000.0,98.52
2021-09-20,,SELL,3500000.0,98.48
2021-09-20,Asset223,SELL,3000000.0,98.5
2021-09-20,Asset217,BUY,2000000.0,98.53
2021-09-20,Asset58,SELL,1000000.0,98.49
2021-09-20,Asset439,BUY,1500000.0,98.53
2021-09-20,Asset457,BUY,3500000.0,98.5
2021-09-20,Asset268,SELL,2000000.0,98.5
2021-09-20,Asset251,SELL,2000000.0,98.49
2021-09-20,Asset303,,2000000.0,98.49
2021-09-20,Asset71,SELL,1000000.0,98.51
2021-09-20,Asset242,SELL,1500000.0,98.49
2021-09-20,Asset396,BUY,2000000.0,98.47
2021-09-20,Asset375,SELL,,98.51
2021-09-20,,SELL,250000.0,98.57
2021-09-20,Asset234,SELL,1000000.0,98.49
2021-09-20,Asset141,SELL,1000000.0,98.5
2021-09-20,,BUY,1000000.0,98.49
2021-09-20,Asset352,SELL,,98.54
2021-09-20,Asset358,SELL,,98.49
2021-09-20,Asset485,BUY,1000000.0,98.49
2021-09-20,Asset46,BUY,3500000.0,98.5
2021-09-20,Asset133,BUY,1000000.0,98.5
2021-09-20,Asset476,BUY,2000000.0,98.52
2021-09-20,Asset361,,500000.0,98.49
2021-09-20,Asset343,BUY,2000000.0,98.49
2021-09-20,Asset173,BUY,3500000.0,98.51
2021-09-20,Asset304,SELL,2000000.0,98.47
2021-09-20,Asset148,BUY,1500000.0,98.51
2021-09-20,Asset74,BUY,3500000.0,98.49
2021-09-20,Asset283,SELL,2000000.0,98.5
2021-09-20,Asset443,BUY,500000.0,98.53
2021-09-20,Asset463,SELL,1000000.0,98.48
2021-09-20,Asset160,SELL,500000.0,98.51
2021-09-20,Asset285,SELL,2000000.0,98.46
2021-09-20,Asset210,,3000000.0,98.5
,Asset225,BUY,1500000.0,98.52
2021-09-20,Asset402,BUY,1500000.0,98.53
2021-09-20,Asset60,SELL,,98.49
2021-09-20,Asset384,SELL,3500000.0,98.48
2021-09-20,Asset427,SELL,2000000.0,98.49
2021-09-20,Asset52,BUY,1000000.0,98.52
2021-09-20,Asset175,SELL,3000000.0,98.49
2021-09-20,Asset364,SELL,1000000.0,98.49
2021-09-21,Asset328,SELL,3000000.0,98.58
2021-09-21,Asset486,BUY,1500000.0,98.55
2021-09-21,Asset291,BUY,3500000.0,98.58
2021-09-21,Asset212,SELL,1500000.0,98.58
2021-09-21,Asset296,,2000000.0,98.57
2021-09-21,Asset33,BUY,2000000.0,98.55
2021-09-21,Asset202,SELL,3000000.0,98.54
2021-09-21,Asset296,SELL,1500000.0,98.57
2021-09-21,Asset229,BUY,500000.0,98.58
2021-09-21,Asset175,SELL,250000.0,98.57
,Asset110,SELL,1000000.0,98.52
2021-09-21,Asset390,BUY,,98.56
2021-09-21,Asset34,BUY,1000000.0,98.59
2021-09-21,Asset470,SELL,1500000.0,98.57
2021-09-21,Asset29,BUY,,98.53
2021-09-21,Asset263,BUY,1000000.0,98.54
2021-09-21,Asset242,SELL,1500000.0,98.55
2021-09-21,Asset31,BUY,3500000.0,98.54
2021-09-21,Asset72,BUY,2000000.0,98.55
2021-09-21,Asset137,BUY,1000000.0,98.53
2021-09-21,Asset136,BUY,500000.0,98.57
2021-09-21,Asset200,SELL,2000000.0,98.55
2021-09-21,Asset200,BUY,1500000.0,98.56
2021-09-21,Asset45,SELL,1500000.0,98.54
,Asset211,,3500000.0,98.53
2021-09-21,Asset497,BUY,250000.0,98.57
2021-09-21,Asset157,BUY,1000000.0,98.59
2021-09-21,Asset486,BUY,1500000.0,98.57
2021-09-21,Asset215,SELL,1500000.0,98.53
2021-09-21,Asset82,,1500000.0,98.56
2021-09-21,Asset68,BUY,1500000.0,98.59
2021-09-21,Asset305,SELL,1500000.0,98.55
,Asset178,SELL,1500000.0,98.55
2021-09-21,Asset432,SELL,1500000.0,98.49
2021-09-21,Asset90,SELL,1000000.0,98.55
2021-09-21,Asset369,SELL,250000.0,98.6
2021-09-21,Asset69,BUY,1500000.0,98.54
2021-09-21,Asset233,BUY,1500000.0,98.56
2021-09-21,Asset385,BUY,1500000.0,98.58
2021-09-21,Asset93,SELL,1000000.0,98.52
2021-09-21,Asset272,SELL,1000000.0,98.59
2021-09-21,Asset134,BUY,250000.0,98.56
2021-09-21,Asset23,BUY,3500000.0,98.55
2021-09-21,Asset159,BUY,3000000.0,98.54
2021-09-21,Asset56,SELL,1500000.0,98.55
2021-09-21,Asset139,BUY,1500000.0,98.52
2021-09-21,Asset333,SELL,3000000.0,98.57
2021-09-21,Asset260,SELL,,98.55
2021-09-21,Asset240,SELL,3500000.0,98.54
2021-09-21,Asset499,BUY,3500000.0,98.57
2021-09-21,Asset428,SELL,2000000.0,98.54
2021-09-21,Asset302,BUY,1500000.0,98.56
2021-09-21,Asset220,BUY,1500000.0,98.56
2021-09-21,Asset395,BUY,250000.0,98.55
2021-09-21,Asset224,,2000000.0,98.53
2021-09-21,Asset368,BUY,2000000.0,98.56
2021-09-21,Asset445,BUY,2000000.0,98.57
2021-09-21,Asset94,SELL,2000000.0,98.56
2021-09-21,Asset167,BUY,1500000.0,98.56
2021-09-21,Asset161,SELL,3500000.0,98.56
2021-09-21,Asset480,SELL,2000000.0,98.55
2021-09-21,Asset67,BUY,3000000.0,98.56
2021-09-21,Asset422,SELL,1500000.0,98.54
2021-09-21,Asset270,SELL,1500000.0,98.52
2021-09-21,,BUY,1500000.0,98.57
2021-09-21,,BUY,3000000.0,98.55
2021-09-21,Asset161,BUY,1500000.0,98.57
2021-09-21,Asset293,SELL,1000000.0,98.53
2021-09-21,Asset142,BUY,3000000.0,98.54
2021-09-21,Asset252,BUY,3000000.0,98.58
2021-09-21,Asset104,BUY,1500000.0,98.54
2021-09-21,Asset435,BUY,2000000.0,98.52
2021-09-21,Asset344,SELL,1500000.0,98.54
2021-09-21,Asset217,BUY,1500000.0,98.58
2021-09-21,Asset161,SELL,2000000.0,98.57
2021-09-21,Asset13,SELL,3000000.0,98.55
2021-09-21,Asset349,SELL,3000000.0,98.58
2021-09-21,Asset463,SELL,1500000.0,98.54
2021-09-21,Asset333,BUY,1000000.0,98.58
2021-09-21,Asset413,,3000000.0,98.56
2021-09-21,Asset481,BUY,1500000.0,98.54
2021-09-21,,BUY,,98.56
,Asset389,BUY,1500000.0,98.57
2021-09-21,Asset98,BUY,1000000.0,98.58
2021-09-21,Asset136,SELL,500000.0,98.57
2021-09-21,Asset471,SELL,1500000.0,98.57
2021-09-21,Asset440,SELL,1500000.0,98.52
2021-09-21,Asset382,SELL,,98.56
2021-09-21,Asset417,BUY,1000000.0,98.55
2021-09-21,Asset273,BUY,3500000.0,98.53
2021-09-21,Asset247,BUY,1000000.0,98.57
2021-09-21,Asset295,SELL,1500000.0,98.55
2021-09-21,Asset199,SELL,1500000.0,98.55
2021-09-21,Asset483,SELL,1500000.0,98.54
2021-09-21,Asset494,BUY,1000000.0,98.55
,Asset252,SELL,1000000.0,98.58
2021-09-21,Asset156,BUY,500000.0,98.58
2021-09-21,Asset435,SELL,1500000.0,98.52
2021-09-21,Asset75,BUY,1500000.0,98.57
2021-09-21,Asset108,BUY,1000000.0,98.52
2021-09-21,Asset293,BUY,1500000.0,98.55
2021-09-21,Asset58,BUY,1500000.0,98.56
2021-09-21,Asset299,BUY,,98.54
2021-09-21,Asset498,BUY,2000000.0,98.58
2021-09-21,Asset345,BUY,250000.0,98.61
2021-09-21,Asset250,SELL,3500000.0,98.51
2021-09-21,Asset290,BUY,2000000.0,98.54
2021-09-21,Asset61,BUY,1000000.0,98.57
2021-09-21,Asset436,SELL,1500000.0,98.55
2021-09-21,Asset77,BUY,1500000.0,98.57
2021-09-21,Asset30,BUY,1000000.0,98.56
2021-09-21,Asset430,BUY,500000.0,98.59
2021-09-21,Asset408,SELL,1000000.0,98.55
2021-09-21,Asset142,BUY,3500000.0,98.53
2021-09-21,Asset454,BUY,2000000.0,98.55
2021-09-21,Asset145,SELL,3000000.0,98.59
2021-09-21,Asset80,SELL,500000.0,98.55
2021-09-21,Asset427,BUY,1500000.0,98.54
2021-09-21,Asset120,SELL,1000000.0,98.53
2021-09-21,Asset473,BUY,2000000.0,98.52
2021-09-21,Asset185,,1500000.0,98.58
2021-09-21,Asset187,BUY,3000000.0,98.57
2021-09-21,Asset378,BUY,1000000.0,98.55
2021-09-22,Asset302,BUY,1500000.0,98.57
2021-09-22,Asset145,SELL,1000000.0,98.58
2021-09-22,Asset375,SELL,2000000.0,98.58
2021-09-22,Asset230,SELL,1000000.0,98.57
2021-09-22,Asset217,,1000000.0,98.58
2021-09-22,,SELL,1500000.0,98.55
2021-09-22,,BUY,1000000.0,98.56
2021-09-22,Asset254,BUY,1000000.0,98.56
2021-09-22,Asset173,BUY,2000000.0,98.58
